Societe;Agence;Nom de la station;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat;Code-Station
TRANSTU;District zahrouni ;El maafrine (terminus 23c)   r- ;Dépôt zahrouni ;10.0479168;36.6645073;http://mdc.giscloud.com/rest/1/layers/3536205/features/2682/joindre_des_photos/mdc_photo_mdc_a55b13_1615793941840_1615793968648.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2682/joindre_des_photos/mdc_photo_mdc_ee0a6c_1615793954063_1615793968648.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2682/joindre_des_photos/mdc_photo_mdc_b55232_1615793961443_1615793968648.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Kochbati  -r- ;Dépôt zahrouni ;9.952434;36.775225;http://mdc.giscloud.com/rest/1/layers/3536205/features/2487/joindre_des_photos/mdc_photo_mdc_e95a0b_1615370875380_1615370893819.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2487/joindre_des_photos/mdc_photo_mdc_ccb480_1615370886776_1615370893820.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Reseau (sidi ali el hattab)  - r-;Dépôt zahrouni ;9.9676142;36.7571604;http://mdc.giscloud.com/rest/1/layers/3536205/features/2495/joindre_des_photos/mdc_photo_mdc_15ff13_1615372184759_1615372222425.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2495/joindre_des_photos/mdc_photo_mdc_b1e9b8_1615372197206_1615372222425.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Reseau (sidi ali el hattab)  -a-;Dépôt zahrouni ;9.9688308;36.7563701;http://mdc.giscloud.com/rest/1/layers/3536205/features/2496/joindre_des_photos/mdc_photo_mdc_9cbab3_1615372378611_1615372398666.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2496/joindre_des_photos/mdc_photo_mdc_6c5278_1615372394507_1615372398666.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Sidi ali el hattab (elwli)   -r-;Dépôt zahrouni ;9.9711366;36.7538173;http://mdc.giscloud.com/rest/1/layers/3536205/features/2497/joindre_des_photos/mdc_photo_mdc_4f4292_1615372550510_1615372579684.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2497/joindre_des_photos/mdc_photo_mdc_e9e73d_1615372564583_1615372579684.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2497/joindre_des_photos/mdc_photo_mdc_9f21b6_1615372575507_1615372579684.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Ahmed L'aouini   -a-;Dépôt zahrouni ;9.9263;36.762187;http://mdc.giscloud.com/rest/1/layers/3536205/features/2474/joindre_des_photos/mdc_photo_mdc_a54056_1615368622483_1615368643113.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2474/joindre_des_photos/mdc_photo_mdc_b75fe9_1615368634725_1615368643113.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Kochbati   -a- ;Dépôt zahrouni ;9.952549;36.775231;http://mdc.giscloud.com/rest/1/layers/3536205/features/2488/joindre_des_photos/mdc_photo_mdc_862941_1615370961897_1615370978844.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2488/joindre_des_photos/mdc_photo_mdc_59b69f_1615370973801_1615370978844.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Ali ben mbarek   -r-;Dépôt zahrouni ;9.950492;36.778395;http://mdc.giscloud.com/rest/1/layers/3536205/features/2485/joindre_des_photos/mdc_photo_mdc_80b5a7_1615370534800_1615370570772.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2485/joindre_des_photos/mdc_photo_mdc_525b34_1615370553148_1615370570772.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Ali ben mbarek -a- ;Dépôt zahrouni ;9.950654;36.778344;http://mdc.giscloud.com/rest/1/layers/3536205/features/2486/joindre_des_photos/mdc_photo_mdc_7b40fa_1615370658146_1615370687395.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2486/joindre_des_photos/mdc_photo_mdc_94f9f5_1615370669718_1615370687395.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2486/joindre_des_photos/mdc_photo_mdc_51f6b5_1615370681759_1615370687396.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Les immeubles   -r-;Dépôt zahrouni ;9.939546;36.783436;http://mdc.giscloud.com/rest/1/layers/3536205/features/2479/joindre_des_photos/mdc_photo_mdc_5e8b67_1615369626173_1615369648331.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2479/joindre_des_photos/mdc_photo_mdc_710a76_1615369643513_1615369648331.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Bouhnach  -r- ;Dépôt zahrouni ;9.947404;36.783068;http://mdc.giscloud.com/rest/1/layers/3536205/features/2483/joindre_des_photos/mdc_photo_mdc_b87fab_1615370161876_1615370183258.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2483/joindre_des_photos/mdc_photo_mdc_2308a1_1615370174765_1615370183259.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Bouhnach   -a-;Dépôt zahrouni ;9.947594;36.783012;http://mdc.giscloud.com/rest/1/layers/3536205/features/2484/joindre_des_photos/mdc_photo_mdc_0f500e_1615370209710_1615370284150.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2484/joindre_des_photos/mdc_photo_mdc_2ecd85_1615370219710_1615370284151.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2484/joindre_des_photos/mdc_photo_mdc_3f20fe_1615370232725_1615370284151.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Tebaltech   -r- ;Dépôt zahrouni ;9.924617;36.779013;http://mdc.giscloud.com/rest/1/layers/3536205/features/2477/joindre_des_photos/mdc_photo_mdc_b6746b_1615369251653_1615369293588.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2477/joindre_des_photos/mdc_photo_mdc_c28978_1615369265457_1615369293589.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2477/joindre_des_photos/mdc_photo_mdc_73b0d0_1615369275192_1615369293589.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Les immeubles -a-;Dépôt zahrouni ;9.939143;36.783574;http://mdc.giscloud.com/rest/1/layers/3536205/features/2480/joindre_des_photos/mdc_photo_mdc_1a0783_1615369749421_1615369764534.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2480/joindre_des_photos/mdc_photo_mdc_68db8e_1615369758619_1615369764534.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;École Sidi Ali  Hattab -r- ;Dépôt zahrouni ;9.96326;36.761064;http://mdc.giscloud.com/rest/1/layers/3536205/features/2493/joindre_des_photos/mdc_photo_mdc_d804d1_1615371821298_1615371865458.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2493/joindre_des_photos/mdc_photo_mdc_1050e7_1615371845146_1615371865459.jpg?reqlogin;Arrêt bus;Abri;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;École Sidi Ali Hattab   -a-;Dépôt zahrouni ;9.963283;36.761125;http://mdc.giscloud.com/rest/1/layers/3536205/features/2494/joindre_des_photos/mdc_photo_mdc_b8c336_1615371970614_1615372000362.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2494/joindre_des_photos/mdc_photo_mdc_9d5e24_1615371982904_1615372000363.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2494/joindre_des_photos/mdc_photo_mdc_68ffab_1615371992843_1615372000363.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Jnaieh   -a- ;Dépôt zahrouni ;9.957564;36.768174;http://mdc.giscloud.com/rest/1/layers/3536205/features/2492/joindre_des_photos/mdc_photo_mdc_4ff10a_1615371558014_1615371585838.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2492/joindre_des_photos/mdc_photo_mdc_95fc03_1615371570270_1615371585838.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Jnaieh   -r- ;Dépôt zahrouni ;9.957515;36.768046;http://mdc.giscloud.com/rest/1/layers/3536205/features/2491/joindre_des_photos/mdc_photo_mdc_cecb8b_1615371475940_1615371490871.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2491/joindre_des_photos/mdc_photo_mdc_335e47_1615371486845_1615371490871.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Avenion   -a- ;Dépôt zahrouni ;9.95527;36.77143;http://mdc.giscloud.com/rest/1/layers/3536205/features/2490/joindre_des_photos/mdc_photo_mdc_49f309_1615371274982_1615371307423.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2490/joindre_des_photos/mdc_photo_mdc_eb3a3e_1615371287110_1615371307423.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2490/joindre_des_photos/mdc_photo_mdc_50b845_1615371303753_1615371307423.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Avenion   -r-;Dépôt zahrouni ;9.955151;36.771378;http://mdc.giscloud.com/rest/1/layers/3536205/features/2489/joindre_des_photos/mdc_photo_mdc_06387a_1615371162029_1615371195310.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2489/joindre_des_photos/mdc_photo_mdc_7e5d2b_1615371176148_1615371195310.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2489/joindre_des_photos/mdc_photo_mdc_ae0d34_1615371189172_1615371195310.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Cité des immeubles  -a-;Dépôt zahrouni ;9.942761;36.783918;http://mdc.giscloud.com/rest/1/layers/3536205/features/2482/joindre_des_photos/mdc_photo_mdc_a606ec_1615369974171_1615369986573.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2482/joindre_des_photos/mdc_photo_mdc_fb82e4_1615369982857_1615369986573.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Tebaltech -a- ;Dépôt zahrouni ;9.924517;36.779205;http://mdc.giscloud.com/rest/1/layers/3536205/features/2478/joindre_des_photos/mdc_photo_mdc_60beb2_1615369376175_1615369401942.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2478/joindre_des_photos/mdc_photo_mdc_8eba99_1615369387621_1615369401942.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2478/joindre_des_photos/mdc_photo_mdc_514ee2_1615369396796_1615369401942.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Sidi ali el hattab (elwli)   -a-;Dépôt zahrouni ;9.9711991;36.753782;http://mdc.giscloud.com/rest/1/layers/3536205/features/2498/joindre_des_photos/mdc_photo_mdc_9e4708_1615372680593_1615372709930.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2498/joindre_des_photos/mdc_photo_mdc_ace4a3_1615372698082_1615372709930.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Essabela     -r- ;Dépôt zahrouni ;9.751594;36.62792;http://mdc.giscloud.com/rest/1/layers/3536205/features/2423/joindre_des_photos/mdc_photo_mdc_caf591_1615358139385_1615358256763.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2423/joindre_des_photos/mdc_photo_mdc_e7c75b_1615358155951_1615358256764.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2423/joindre_des_photos/mdc_photo_mdc_a52ff8_1615358177353_1615358256764.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mjez el beb ;Mjez el beb ;Beja ;
TRANSTU;District zahrouni ;Epicier Jilani   -r- ;Dépôt zahrouni ;9.800717;36.666255;http://mdc.giscloud.com/rest/1/layers/3536205/features/2431/joindre_des_photos/mdc_photo_mdc_60ba0e_1615359657479_1615359682369.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2431/joindre_des_photos/mdc_photo_mdc_08765f_1615359677316_1615359682369.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Epicier Jilani   -a-;Dépôt zahrouni ;9.800365;36.666288;http://mdc.giscloud.com/rest/1/layers/3536205/features/2432/joindre_des_photos/mdc_photo_mdc_1e7748_1615359726233_1615359816898.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2432/joindre_des_photos/mdc_photo_mdc_b50ab0_1615359736134_1615359816898.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2432/joindre_des_photos/mdc_photo_mdc_0c18a7_1615359749228_1615359816898.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Lycée borj el amri   -a- ;Dépôt zahrouni ;9.878648;36.711401;http://mdc.giscloud.com/rest/1/layers/3536205/features/2451/joindre_des_photos/mdc_photo_mdc_8c62bb_1615363517728_1615363533868.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2451/joindre_des_photos/mdc_photo_mdc_f4577c_1615363528727_1615363533868.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Ahmed L'aouini    -r- ;Dépôt zahrouni ;9.926483;36.762153;http://mdc.giscloud.com/rest/1/layers/3536205/features/2473/joindre_des_photos/mdc_photo_mdc_6c256d_1615368534932_1615368548914.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2473/joindre_des_photos/mdc_photo_mdc_084616_1615368544559_1615368548914.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Croisement sidi ali el hattab   -r-;Dépôt zahrouni ;9.972657;36.74925;http://mdc.giscloud.com/rest/1/layers/3536205/features/2499/joindre_des_photos/mdc_photo_mdc_9ceebd_1615372940778_1615372953277.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2499/joindre_des_photos/mdc_photo_mdc_f759a7_1615372950517_1615372953277.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;Cité Tebaltech   - a-;Dépôt zahrouni ;9.922395;36.776345;http://mdc.giscloud.com/rest/1/layers/3536205/features/2476/joindre_des_photos/mdc_photo_mdc_b1c57b_1615369001719_1615369026529.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2476/joindre_des_photos/mdc_photo_mdc_32088e_1615369011870_1615369026529.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2476/joindre_des_photos/mdc_photo_mdc_0ec390_1615369022137_1615369026529.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;CitéTebaltech   -r-;Dépôt zahrouni ;9.922071;36.775822;http://mdc.giscloud.com/rest/1/layers/3536205/features/2475/joindre_des_photos/mdc_photo_mdc_937a40_1615368866008_1615368900631.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2475/joindre_des_photos/mdc_photo_mdc_d9b2ad_1615368876999_1615368900631.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2475/joindre_des_photos/mdc_photo_mdc_8a07c9_1615368893557_1615368900632.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
TRANSTU;District zahrouni ;École primaire borj el amri  -r- ;Dépôt zahrouni ;9.8836205;36.7120404;http://mdc.giscloud.com/rest/1/layers/3536205/features/2502/joindre_des_photos/mdc_photo_mdc_7f755f_1615447742147_1615447767707.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2502/joindre_des_photos/mdc_photo_mdc_3be900_1615447754745_1615447767708.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Cité 26-26    -a-;Dépôt zahrouni ;9.8824579;36.6951525;http://mdc.giscloud.com/rest/1/layers/3536205/features/2503/joindre_des_photos/mdc_photo_mdc_72f9c0_1615447978684_1615447993107.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2503/joindre_des_photos/mdc_photo_mdc_8ed09a_1615447989417_1615447993108.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Cité 26-26    -r- ;Dépôt zahrouni ;9.8825457;36.6951705;http://mdc.giscloud.com/rest/1/layers/3536205/features/2504/joindre_des_photos/mdc_photo_mdc_720df7_1615448019589_1615448106316.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2504/joindre_des_photos/mdc_photo_mdc_1569b5_1615448032969_1615448106317.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Cimetière 26 -26    -a-;Dépôt zahrouni ;9.8818427;36.6902692;http://mdc.giscloud.com/rest/1/layers/3536205/features/2505/joindre_des_photos/mdc_photo_mdc_5c51d1_1615448273289_1615448290379.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2505/joindre_des_photos/mdc_photo_mdc_86a005_1615448284819_1615448290379.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Cimetière 26-26    -r- ;Dépôt zahrouni ;9.8819455;36.6901063;http://mdc.giscloud.com/rest/1/layers/3536205/features/2506/joindre_des_photos/mdc_photo_mdc_b1ac8b_1615448367865_1615448387861.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2506/joindre_des_photos/mdc_photo_mdc_b177dd_1615448380032_1615448387861.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;El   aâlouin  -a-;Dépôt zahrouni ;9.8805694;36.6834032;http://mdc.giscloud.com/rest/1/layers/3536205/features/2507/joindre_des_photos/mdc_photo_mdc_847756_1615448530825_1615448552700.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2507/joindre_des_photos/mdc_photo_mdc_703b27_1615448548317_1615448552700.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;El aâlouin    -r- ;Dépôt zahrouni ;9.8806283;36.6833658;http://mdc.giscloud.com/rest/1/layers/3536205/features/2508/joindre_des_photos/mdc_photo_mdc_3e4eeb_1615448619213_1615448644154.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2508/joindre_des_photos/mdc_photo_mdc_9d7586_1615448635996_1615448644154.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Bou tabouna    -a-;Dépôt zahrouni ;9.8804849;36.6805662;http://mdc.giscloud.com/rest/1/layers/3536205/features/2509/joindre_des_photos/mdc_photo_mdc_333a88_1615448773428_1615448822969.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2509/joindre_des_photos/mdc_photo_mdc_1f5ad2_1615448785602_1615448822969.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Bou tabouna   -r- ;Dépôt zahrouni ;9.8805051;36.6805711;http://mdc.giscloud.com/rest/1/layers/3536205/features/2510/joindre_des_photos/mdc_photo_mdc_3f6b78_1615448853075_1615448873276.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2510/joindre_des_photos/mdc_photo_mdc_60053d_1615448864058_1615448873276.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;El athar    -a-;Dépôt zahrouni ;9.8784693;36.673025;http://mdc.giscloud.com/rest/1/layers/3536205/features/2511/joindre_des_photos/mdc_photo_mdc_0c8755_1615449064411_1615449118976.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2511/joindre_des_photos/mdc_photo_mdc_295f3a_1615449080629_1615449118976.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;El athar   - r- ;Dépôt zahrouni ;9.8785265;36.6730895;http://mdc.giscloud.com/rest/1/layers/3536205/features/2512/joindre_des_photos/mdc_photo_mdc_2103b1_1615449153083_1615449167434.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2512/joindre_des_photos/mdc_photo_mdc_1c516c_1615449164368_1615449167434.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Drijet (terminus 23 D);Dépôt zahrouni ;9.8361877;36.6196064;http://mdc.giscloud.com/rest/1/layers/3536205/features/2513/joindre_des_photos/mdc_photo_mdc_b1d22e_1615449776884_1615449936252.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2513/joindre_des_photos/mdc_photo_mdc_463cc3_1615449789130_1615449936253.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2513/joindre_des_photos/mdc_photo_mdc_ffe418_1615449801410_1615449936253.jpg?reqlogin;Arrêt bus;Abri;no;no;no;no;;Borj el amri ;Borj el amri ;Manouba ;
TRANSTU;District zahrouni ;Croisement Sidi Ali Hattab  -a-;Dépôt zahrouni ;9.972619;36.748682;http://mdc.giscloud.com/rest/1/layers/3536205/features/2501/joindre_des_photos/mdc_photo_mdc_de7a2f_1615373278306_1615373314939.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2501/joindre_des_photos/mdc_photo_mdc_c98f8b_1615373287313_1615373314939.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/2501/joindre_des_photos/mdc_photo_mdc_089cfd_1615373300640_1615373314939.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mornaguia ;Mornaguia ;Manouba ;
