ع/ر المندوبية;المندوبية الجهوية للتربية;المعتمدية;إسم المؤسّسة;نوع المؤسسة;خط العرض;خط الطول
24;المنستير;قصيبة المديوني;م.إ.  ببنان;ثانوي;35.40365;10.50061
24;المنستير;قصيبة المديوني;معهد بنان بوضر;ثانوي;35.66715;10.82939
24;المنستير;قصيبة المديوني;معهد طوزة;ثانوي;35.6379163;10.8241296
24;المنستير;الوردنين;م.إ.  2مارس1934 بالـوردانـيـن;ثانوي;35.7157416;10.6687228
24;المنستير;الوردنين;معهد  الوردانيـن;ثانوي;35.71285;10.67045
24;المنستير;الوردنين;م.إ المستقبل الوردانين;ثانوي;35.70696;10.67965
24;المنستير;الساحلين;م.إ.  بالساحلين;ثانوي;35.75276;10.71438
24;المنستير;الساحلين;معهد الساحلين;ثانوي;35.75048;10.69688
24;المنستير;الساحلين;م. إ. سيدي عامر الساحلين;ثانوي;35.75050;10.69307
24;المنستير;زرمدين;م.إ.  بـزرمـديـن;ثانوي;35.57305;10.73335
24;المنستير;زرمدين;معهد  منزل الحياة;ثانوي;35.57397;10.73237
24;المنستير;زرمدين;معهد زرمدين;ثانوي;35.56673;10.71485
24;المنستير;زرمدين;م . إ . المزاوغة;ثانوي;35.32323;10.34461
24;المنستير;بني حسان;معهد  بني حسان;ثانوي;35.56976;10.80334
24;المنستير;بني حسان;م.إ.  ببني حسـان;ثانوي;35.56841;10.80602
24;المنستير;بني حسان; م. إ. الغنادة ;ثانوي;35.49807;10.70335
24;المنستير;جمال;معهد أبو القاسم الشابي بجمال;ثانوي;35.63664;10.73404
24;المنستير;جمال;م.إ.  حـي الـفــتــح بـجـمــال;ثانوي;35.6114;10.7554746
24;المنستير;جمال;معهد  جمال;ثانوي;35.3722;10.4612
24;المنستير;جمال;م.إ.  بجمال;ثانوي;35.6233879;10.7679373
24;المنستير;جمال;م.إ.  بـزاويـة قــنــطــش;ثانوي;35.63536;10.95931
24;المنستير;جمال;م.إ.  بمنزل كامل;ثانوي;35.62388;10.67563
24;المنستير;جمال;م . إ . محمود المسعدي بجمال;ثانوي;35.63233;10.77887
24;المنستير;جمال;معهد   ابن خلدون   جمال ;ثانوي;35.56738;10.80847
24;المنستير;بمبلة;م.إ.  الحاج مبروك الأزرق بمنزل النور;ثانوي;35.66459;10.77042
24;المنستير;بمبلة;معهد  علي بورقيبة ببنبلة;ثانوي;35.69124;10.79088
24;المنستير;بمبلة;م.إ.  ببنبلة;ثانوي;35.4132;10.4725
24;المنستير;بمبلة;معهد منزل النور;ثانوي;35.66828;10.78110
24;المنستير;المكنين;معهد  سعيد أبي بكر  بالمكنين;ثانوي;35.50817;10.85341
24;المنستير;المكنين;معهد  المكنين;ثانوي;35.64100;10.90931
24;المنستير;المكنين;م.إ.  محمود بن ضياء بالمكنين;ثانوي;35.62733;10.89639
24;المنستير;المكنين;م.إ.  عبد السلام المكني الـمكـنيـن;ثانوي;35.63177;10.90190
24;المنستير;المكنين;م.إ.  الطاهر الحداد بالمكنين;ثانوي;35.62533;10.90190
24;المنستير;المكنين;م.إ.  بمنزل فارسي;ثانوي;35.55109;10.87122
24;المنستير;المكنين;م.إ.  بشراحيل;ثانوي;35.50259;10.84943
24;المنستير;المكنين;م.إ.  بعميرة التوازرة;ثانوي;35.49334;10.77999
24;المنستير;المكنين;م.إ.  بسيدي بنور;ثانوي;35.52742;10.90704
24;المنستير;المكنين;م.إ.  بعميرة الحجاج بالمكنين ;ثانوي;35.50503;10.81540
24;المنستير;المكنين;م.إ.  بعميرة الفحول;ثانوي;35.50117;10.81744
24;المنستير;المكنين;معهد  عميـرة الـحـجـاج;ثانوي;35.5086;10.8291
24;المنستير;المكنين;م . إ. 5 سبتمبر 1934 المكنين;ثانوي;35.64074;10.92493
24;المنستير;المكنين; 3  'معهد  المكنين;ثانوي;35.61857;10.89743
24;المنستير;البقالط;معهد  البقالطة;ثانوي;35.61602;10.98663
24;المنستير;البقالط;م.إ.  بالبقالطة;ثانوي;35.61578;11.02275
24;المنستير;طبلبة;معهد  طبلبة;ثانوي;35.3849;10.5826
24;المنستير;طبلبة;م.إ.  بطبلبة;ثانوي;35.64111;10.97066
24;المنستير;طبلبة;م.إ.  شارع بورقيبة طبلبة;ثانوي;35.38265;10.575415
24;المنستير;طبلبة;معهد سكرين طبلبة ;ثانوي;35.391215;10.564695
24;المنستير;قصر هلال;معهد 2مارس1934 قصر هلال;ثانوي;35.64409;10.8880
24;المنستير;قصر هلال;م.إ. بقصر هلال;ثانوي;35.64094;10.89671
24;المنستير;قصر هلال;م.إ. 3جانفي1934 بقصر هلال;ثانوي;35.65590;10.87455
24;المنستير;قصر هلال;معهد  حي الرياض 2 قصر هلال;ثانوي;35.6469;10.8574
24;المنستير;قصر هلال;م . إ . أحمد عياد بقصر هلال;ثانوي;35.64605;10.89132
24;المنستير;صيادة لمطة بوحجر;معهد  لـمــطـــة;ثانوي;35.66730;10.87945
24;المنستير;صيادة لمطة بوحجر;م.إ.  بـصــيـــادة;ثانوي;35.66275;10.89020
24;المنستير;صيادة لمطة بوحجر;معهد صيـادة;ثانوي;35.65712;10.90976
24;المنستير;صيادة لمطة بوحجر;م.إ بوحجر;ثانوي;35.66701;10.85962
24;المنستير;المنستير;معهد حي العمران;ثانوي;35.7657377;10.8117923
24;المنستير;المنستير;م.إ.  حي العمران المنستير;ثانوي;35.7607477;10.8006784
24;المنستير;البقالط;م.إ.  بالبقالطة 2;ثانوي;35.617557;11.16508
25;سوسة;سوسة المدينة;م.إ.  نهج قسنطينة سوسة;ثانوي;35.8343874;10.6336473
25;سوسة;سوسة المدينة;م.إ. النموذجية الباب الشمالي سوسة;ثانوي;35.8284254;10.6353206
25;سوسة;سوسة المدينة;م.إ.  نهج السودان سوسة;ثانوي;35.8215124;10.6389146
25;سوسة;سوسة المدينة;معهد أحمد نورالدين بسوسة;ثانوي;35.8286691;10.6369437
25;سوسة;سوسة المدينة;م . إ . طارق بن زياد بخزامة الشرقية;ثانوي;35.8479274;10.6121746
25;سوسة;سوسة الجوهرة;المعهد النموذجي محمد معروف بسوسة;ثانوي;35.8415274;10.5883986
25;سوسة;سوسة الجوهرة;معهد  2مارس 1934 بسوسة;ثانوي;35.8268335;10.6252807
25;سوسة;سوسة الجوهرة;معهد  شارع الطاهر صفر سوسة;ثانوي;35.8304692;10.6319734
25;سوسة;سوسة الجوهرة;م.إ.  محمد العروي بسوسة;ثانوي;35.8309184;10.6230865
25;سوسة;سوسة الجوهرة;م.إ.  حي الخزامة بسوسة;ثانوي;35.8389264;10.6074168
25;سوسة;سوسة الجوهرة;معهد  عبد العزيز الباهي سوسة;ثانوي;35.8136545;10.6272137
25;سوسة;سوسة الجوهرة;م.إ.  بـوحـسـيـنـة سـوسـة;ثانوي;35.8218743;10.6156437
25;سوسة;سوسة الجوهرة;م.إ. حي الــزهــراء سـوسـة;ثانوي;35.8142718;10.6274239
25;سوسة;سوسة الجوهرة;معهد  الـجـوهـرة سـوسـة;ثانوي;35.8248801;10.6249834
25;سوسة;سوسة الجوهرة;م.إ الجوهرة سهلول سوسة;ثانوي;35.8413039;10.5873871
25;سوسة;سوسة الجوهرة;معهد سهاول 4;ثانوي;35.8304495;10.5984679
25;سوسة;سيدي عبد الحميد;م.إ.  سوسة الجديدة;ثانوي;35.8010187;10.6293305
25;سوسة;سيدي عبد الحميد;معهد محمودالمسعدي سيدي عبد الحميد سوسة;ثانوي;35.8019912;10.6346853
25;سوسة;سيدي عبد الحميد;م.إ .إبن عرفة سيدي عبد الحميد سوسة;ثانوي;35.8058464;10.6537034
25;سوسة;سيدي عبد الحميد;معهد الكفيف بسوسة;ثانوي;35.8140042;10.6342579
25;سوسة;الزاوية القصيبة الثريات;م.إ.  بالزاوية والقصيبة والثريات;ثانوي;35.7769613;10.6260043
25;سوسة;الزاوية القصيبة الثريات;معهد الزاوية والقصيبة والثريات;ثانوي;35.7768518;10.6247248
25;سوسة;سوسة الرياض;م.إ.  بحي الرياض سوسة ;ثانوي;35.8062691;10.6010346
25;سوسة;سوسة الرياض;معهد  حي الرياض سوسة ;ثانوي;35.7968265;10.6023392
25;سوسة;سوسة الرياض;م.إ.  حي الزهور سوسة;ثانوي;35.7922186;10.5825567
25;سوسة;سوسة الرياض;معهد  السلام حي الرياض سوسة ;ثانوي;35.8073678;10.6087561
25;سوسة;سوسة الرياض;معهد  ابن رشــد حي الــريــاض سـوسـة;ثانوي;35.8043206;10.5894141
25;سوسة;سوسة الرياض;م . إ .  الرياض الخامس سوسة;ثانوي;35.8030394;10.5898731
25;سوسة;سوسة الرياض;م . إ .  مي الجريبي بحي الرياض ;ثانوي;35.7931032;10.5921315
25;سوسة;حمام سوسة;معهد  حمام سوسة;ثانوي;35.8538197;10.5964555
25;سوسة;حمام سوسة;م.إ.  سهلول حمام سوسة;ثانوي;35.8489145;10.5944891
25;سوسة;حمام سوسة;م.إ.  البحاير حمام سوسة;ثانوي;35.8677147;10.5949566
25;سوسة;حمام سوسة;معهد حمام سوسة 2;ثانوي;35.8465264;10.5894884
25;سوسة;هرقلة;م.إ.  بهرقلة;ثانوي;36.02933;10.50877
25;سوسة;أكودة;معهد  سالم بن حميدة بأكودة;ثانوي;35.8873779;10.5692377
25;سوسة;أكودة;م.إ.  لطفي قرطاس بأكودة;ثانوي;35.8811429;10.5728412
25;سوسة;أكودة;م.إ.جمال بن عبد الجليل بأكودة;ثانوي;35.88576;10.56994
25;سوسة;القلعة الكبيرة;معهد أبو القاسم الشابي بالقلعة الكبرى;ثانوي;35.9031881;10.5282794
25;سوسة;القلعة الكبيرة;م.إ. الطاهر الحداد بالقلعة الكبرى;ثانوي;35.8904581;10.5349377
25;سوسة;القلعة الكبيرة;معهد  علي بورقيبة بالقلعة الكبرى;ثانوي;35.8666022;10.5531604
25;سوسة;القلعة الكبيرة;م.إ.  نهج العـجـمي بن سـعـد بالـقـلـعـة الـكـبـرى;ثانوي;35.8710754;10.5180921
25;سوسة;القلعة الكبيرة;م.إ.  علي البلهوان بالقــلعة الكبرى;ثانوي;35.859987;10.528049
25;سوسة;القلعة الكبيرة;م.إ.  الفارابي بالقلعة الكبـرى;ثانوي;35.8600291;10.5364522
25;سوسة;سيدي بوعلي;معهد  سيدي بو علي;ثانوي;35.9588745;10.4775124
25;سوسة;سيدي بوعلي;م.إ.  بسيدي بوعلي;ثانوي;35.9551441;10.4868073
25;سوسة;سيدي بوعلي;م.إ.  أحمد العواني بسيدي بوعلي;ثانوي;35.9605105;10.464869
25;سوسة;القلعة الصغيرة;معهد  حي الـرمـانـة بالـقـلـعــة الـصـغــرى;ثانوي;35.8093389;10.5646256
25;سوسة;القلعة الصغيرة;م.إ. محمد الهادي العامري بالـقـلـعــة الـصـغــرى;ثانوي;35.8322397;10.5575041
25;سوسة;القلعة الصغيرة;م.إ  بالقلعة الصغرى;ثانوي;35.8322653;10.5556889
25;سوسة;بوفيشة;معهد حي الرياض بوفيشة;ثانوي;36.29668;10.45574
25;سوسة;بوفيشة;م.إ. ببـوفيـشـة;ثانوي;36.29827;10.45814
25;سوسة;مساكن;معهد ابن سينا بمساكن;ثانوي;35.7361013;10.5870567
25;سوسة;مساكن;م.إ. الفرابي بمساكن;ثانوي;35.7217944;10.5571543
25;سوسة;مساكن;م.إ. إبن خلدون بمساكن ;ثانوي;35.7381702;10.5872728
25;سوسة;مساكن;معهد  عثمان الشطي مساكن;ثانوي;35.7347987;10.5716206
25;سوسة;مساكن;معهد  فرحات حشاد بمساكن;ثانوي;35.7228311;10.5853959
25;سوسة;مساكن;م.إ. 2مارس 1934 بمساكن;ثانوي;35.7287561;10.5721124
25;سوسة;مساكن;م.إ. إبن رشد بـمـسـاكـن;ثانوي;35.7248993;10.5875762
25;سوسة;مساكن;م.إ.  بالكنايس;ثانوي;35.67870;10.50445
25;سوسة;مساكن;م.إ.  بالبرجين;ثانوي;35.66032;10.56978
25;سوسة;مساكن;م.إ.  بالمسعدين;ثانوي;35.7547751;10.5921037
25;سوسة;مساكن;معهد الخوارزمي بمساكن;ثانوي;35.7192839;10.5621467
25;سوسة;سيدي الهاني;م.إ.  بسيدي الهاني;ثانوي;35.6843048;10.3178527
25;سوسة;سيدي الهاني;معهد سيدي الهاني;ثانوي;35.6795966;10.3181392
25;سوسة;النفيضة;معهد  النفيضة;ثانوي;36.1372651;10.3851186
25;سوسة;النفيضة;م.إ.  طريق زغوان بالنفيضة;ثانوي;36.1358225;10.3723511
25;سوسة;النفيضة;م.إ.  حي الياسمين النفيضة;ثانوي;36.1373638;10.3811015
25;سوسة;النفيضة;م.إ.  البيروني بالنفيضة;ثانوي;36.1416161;10.3526294
25;سوسة;النفيضة;معهد  النفيضة 2;ثانوي;36.1267478;10.3754059
25;سوسة;كندار;م.إ.  بكندار;ثانوي;35.9296848;10.3147587
25;سوسة;كندار;معهد كندار;ثانوي;35.9294363;10.3158115
26;نابل;نابل;معهد  محمود المسعدي بنابل;ثانوي;36.4496442;10.7424897
26;نابل;نابل;معهد  شارع علي البلهـوان بنـابـل;ثانوي;36.4516375;10.7403037
26;نابل;نابل;م.إ.  الطاهر الحداد بنابل;ثانوي;36.4517669;10.7379348
